OBJECTID,NAME,WARD,aggregationMethod,HasData,ORIGINAL_OID,PCTMinority,RAWTotalPop,population_acsipov200,population_acsipovbas,PCTNonWorkingAge,PCTSenior,PCTChildren,PCTUnemployment,KeyField,HeatSeverity,PCTTreeCover,AREASqKm,PopDensity,PopAdjFactor,GOAL,GAP,GapScore,PriorityIndex,TreeEquityScore,PCTPoverty,Status,TES,AreaSqMi,PopDens_SqMi,SHAPE_Length,SHAPE_Area
778,Westside Development,1,BlockApportionment:US.BlockGroups,1,45,75.89,4827,2978,4481,61.11,16.57,22.31,9.51,45,5.9078439777111,6.45963615726042,6.29870757589013,766.347689877927,1.2,18,11.5403638427396,66.1840619541638,0.494311374641144,67.2844653561027,33.5416201740683,02 Upper-Moderate Priority,64 - 79,2.43194459139475,1984.83140490946,49356.1813738068,67776540.6222336
779,Agro Farms,3,BlockApportionment:US.BlockGroups,1,279,40.24,492,213,330,68.9,18.9,12.2,6.74,279,3.91338582677165,7.79468947319266,0.113222568732286,4345.42340373261,0.8,12,4.20531052680734,24.1174833164222,0.382869233092221,90.766157658527,35.4545454545455,04 Low Priority,89 - 99,0.0437154781890078,11254.5949485625,6364.86076768002,1229166.82178118
780,Toumey Park,6,BlockApportionment:US.BlockGroups,1,408,65.34,2236,749,1779,62.08,8.81,29.11,10.8,408,5.42071611253197,9.3034895221866,0.708926129227025,3154.06628112017,1,15,5.6965104778134,32.6695247674829,0.524591354315221,82.8618497573915,57.8976953344576,03 Low-Moderate Priority,79 - 89,0.273717908777362,8168.99416624845,11352.4675442951,7630385.65115551
781,Vista Del Monte,6,BlockApportionment:US.BlockGroups,1,61,38.14,1670,1288,1934,58.2,23.83,17.96,12.43,61,4.00690448791715,14.2379045607862,0.781401434753281,2137.18573543096,1,15,0.7620954392138,4.37062231756621,0.379940723830359,98.3394225930748,33.4022750775595,04 Low Priority,89 - 99,0.301700780685734,5535.28564362435,18420.3908093474,8407291.35355425
782,Pantano Vista,2,BlockApportionment:US.BlockGroups,1,119,40.45,314,174,278,64.33,19.75,15.92,14.72,119,3.16076294277929,13.7723218739017,0.328669972666646,955.36564369534,1.2,18,4.2276781260983,24.2457616443339,0.403407744593738,90.2190719791019,37.410071942446,04 Low Priority,89 - 99,0.126900185911373,2474.38565786891,7942.10052204226,3537994.56955299
783,Tanque Verde and Pima,2,BlockApportionment:US.BlockGroups,0,99,0,0,0,0,0,0,0,0,99,5.625,15.8426236035978,0.116728196392781,0,1.2,18,2.1573763964022,,,,,,,0.0450690085960778,0,5316.76037215372,1258556.36414089
784,Chantlalli Estates,1,BlockApportionment:US.BlockGroups,1,82,50,2,1,2,50,0,0,0,82,7.47029702970297,5.02004911671883,0.18210756725297,10.9825200027067,1.2,18,12.9799508832812,74.4401030268687,0.428638402316604,,50,,,0.0703121248125609,28.4445962247853,6409.79161434764,1963926.14957571
785,Colonia Verde,2,BlockApportionment:US.BlockGroups,1,354,21.63,624,437,485,50.16,40.87,8.97,8.14,354,3.48943661971831,15.0242008654011,0.255517562846991,2442.10219073537,1,15,0,0,0.2338546446104,100,9.89690721649485,04 Low Priority,99 - 100,0.0986558825735586,6325.01563740754,7056.88795002698,2748908.17794799
786,Avondale,6,BlockApportionment:US.BlockGroups,1,4,47.07,1638,534,1383,61.42,20.57,18.01,19.69,4,5.36413793103448,10.9012697188221,0.650819171917575,2516.8281308828,1,15,4.0987302811779,23.5062449121611,0.5456870981974,87.1729454243654,61.3882863340564,03 Low-Moderate Priority,79 - 89,0.251282687130813,6518.55493389917,10569.7134624701,7005605.95524191
787,Sycamore Park,4,BlockApportionment:US.BlockGroups,1,314,60.38,2130,1439,1701,62.82,4.37,32.82,9.95,314,5.25655976676385,6.89631466815033,0.916344139613477,2324.4542174935,1,15,8.10368533184967,46.4746882653628,0.414961415648381,80.7147975655878,15.4027042915932,03 Low-Moderate Priority,79 - 89,0.353802450318483,6020.30878554581,15612.2589622761,9868298.51370687
788,Coronado Heights,3,BlockApportionment:US.BlockGroups,1,261,73.15,1687,279,1472,64.67,8.71,26.62,29.09,261,5.56513026052104,8.52711382948517,0.453194718599524,3722.46173833009,1,15,6.47288617051483,37.1220444319981,0.711480939104525,73.5883729660421,81.0461956521739,02 Upper-Moderate Priority,64 - 79,0.174979459113884,9641.13164221193,9336.17234763096,4878133.54339981
789,Saint Phillips Plaza,3,BlockApportionment:US.BlockGroups,1,277,0,0,0,0,0,0,0,0,277,4.47619047619048,13.9767449061084,0.0367336009154772,0,1.2,18,4.0232550938916,,,,,,,0.0141829226063258,0,3264.66882582524,405613.614852851
790,Rio Verde Village,2,BlockApportionment:US.BlockGroups,0,299,0,0,0,0,0,0,0,0,299,5.27845036319613,8.77874281593317,0.372235402593694,0,1.2,18,9.22125718406683,,,,,,,0.143720892446376,0,10894.7175276723,3993687.69336858
791,Western States,2,BlockApportionment:US.BlockGroups,1,425,46.73,107,63,94,72.9,10.28,16.82,13.85,425,6.76744186046512,4.03472932695511,0.0770404230923596,1388.88126135709,1.2,18,13.9652706730449,80.090918451671,0.51626831421127,58.6515965473235,32.9787234042553,01 High Priority,0 - 64,0.0297454736547979,3597.18595312201,4287.65050878493,829299.744507305
792,Keeling,3,BlockApportionment:US.BlockGroups,1,31,73.84,4847,1100,4431,67.03,8.73,24.24,24.48,31,5.88925259138025,10.9510686403723,1.65983158854744,2920.17577773763,1,15,4.0489313596277,23.2206477720672,0.687321472101311,84.0399501901567,75.1749040848567,03 Low-Moderate Priority,79 - 89,0.64086455923827,7563.22054345013,17299.9781715595,17866238.1202414
793,Fairhaven,3,BlockApportionment:US.BlockGroups,1,266,52.24,513,318,690,56.34,24.76,18.71,20.45,266,5.04938271604938,6.73675011341593,0.364115117184806,1408.89508781265,1.2,18,11.2632498865841,64.594811607079,0.521795644271997,66.2947086608559,53.9130434782609,02 Upper-Moderate Priority,64 - 79,0.140585632721183,3649.02152567331,8251.06480630294,3919278.51790424
794,Haciendas Del Oeste,1,BlockApportionment:US.BlockGroups,1,251,47.04,321,245,285,55.14,27.73,16.82,8.09,251,8.39419795221843,5.32805981355936,0.532917863193733,602.344230077546,1.2,18,12.6719401864406,72.6736596703129,0.430847001004135,68.6887716790505,14.0350877192982,02 Upper-Moderate Priority,64 - 79,0.205760737331987,1560.06439402518,10210.7577889198,5749974.85226477
795,Fairview,3,BlockApportionment:US.BlockGroups,1,235,0,0,0,0,0,0,0,0,235,5.64566929133858,3.06836848302286,0.232607457071319,0,1.2,18,14.9316315169771,,,,,,,0.0898102412800811,0,8624.67585787293,2241959.68747278
796,Sombras Del Cerro,1,BlockApportionment:US.BlockGroups,0,63,0,0,0,0,0,0,0,0,63,7.7752808988764,7.81763436970743,0.0771278099704902,0,1.2,18,10.1823656302926,,,,,,,0.0297792139171981,0,4287.40670472636,829863.0205141
797,Tanque Verde and Grant,2,BlockApportionment:US.BlockGroups,0,357,0,0,0,0,0,0,0,0,357,6.58914728682171,6.91043460475915,0.120010842344716,0,1.2,18,11.0895653952409,,,,,,,0.0463364452836617,0,5044.87202510372,1291763.99535045
798,Las Solinas,2,BlockApportionment:US.BlockGroups,1,115,42.31,598,339,565,61.2,24.75,14.05,18.73,115,4.46875,14.1620109640995,0.113730797989116,5258.03045941196,0.8,12,0,0,0.460679900085852,100,40,04 Low Priority,99 - 100,0.0439117066020408,13618.2363718974,4945.58828370576,1224261.16205895
799,Broadway Pantano Center,2,BlockApportionment:US.BlockGroups,1,447,0,0,0,0,0,0,0,0,447,6.74647887323944,6.25053581425108,0.246637654271213,0,1.2,18,11.7494641857489,,,,,,,0.0952273307045483,0,6634.28463477835,2654940.39121642
800,Tucson Park West #1,1,BlockApportionment:US.BlockGroups,1,208,59.16,1256,655,1140,83.52,9,7.48,15.8,208,3.11111111111111,18.3642260161827,0.388975418220639,3228.99582124122,1,15,0,0,0.512394145851095,100,42.5438596491228,04 Low Priority,99 - 100,0.150184248614604,8363.06078424436,9113.48519808604,4186792.29564298
801,Broadway Estates,6,BlockApportionment:US.BlockGroups,1,422,46.15,13,8,14,61.54,15.38,23.08,16.67,422,5.92708333333333,7.31381962889476,0.0853173568829344,152.372277751613,1.2,18,10.6861803711052,61.2853141696699,0.499816775296593,,42.8571428571429,,,0.0329412156577887,394.642387671756,4153.12718888993,918371.021000284
802,Crossroads Festival,2,BlockApportionment:US.BlockGroups,1,392,21.62,37,14,22,35.14,54.05,8.11,9.09,392,5.78294573643411,5.23940825950468,0.123996365556821,298.395842763995,1.2,18,12.7605917404953,73.1820769113846,0.311639238982949,,36.3636363636364,,,0.0478752643991171,772.841684832185,5222.67807760182,1336337.36437857
803,Old Spanish Trail,4,BlockApportionment:US.BlockGroups,1,330,36.72,3562,2611,3551,59.4,17.86,22.74,11.65,330,4.69056735120084,8.44572534544889,2.59549700687583,1372.37684750311,1.2,18,9.55427465455111,54.7938274980587,0.377927918474426,79.2918828284119,26.4714165023937,03 Low-Moderate Priority,79 - 89,1.00212699697493,3554.43971747337,21112.314676759,27890893.5532231
804,Fort Lowell Estates,3,BlockApportionment:US.BlockGroups,1,293,31.35,386,289,399,58.29,30.31,11.14,9.09,293,4.08626198083067,13.9227631295341,0.286890275308963,1345.46212688563,1.2,18,4.0772368704659,23.382980061455,0.335856435731587,92.146675659777,27.5689223057644,04 Low Priority,89 - 99,0.110768954575996,3484.73091108912,8019.61091440664,3081196.36395684
805,Warwick Village,4,BlockApportionment:US.BlockGroups,1,344,57.02,1240,615,1266,66.94,11.69,21.37,15.83,344,5.6969696969697,6.8813768866131,0.228207058666283,5433.66190006114,0.8,12,5.1186231133869,29.3553369610218,0.54492206230468,84.0036292435512,51.4218009478673,03 Low-Moderate Priority,79 - 89,0.088111237956869,14073.1197149561,9519.88275005947,2419533.61264058
806,Copper Vista,5,BlockApportionment:US.BlockGroups,1,153,94.39,2371,645,2224,57.28,6.37,36.36,20.62,153,5.35413642960813,6.09828259996782,0.624848433950047,3794.52019269932,1,15,8.90171740003218,51.0514073845983,0.654704034736311,66.5764376063364,70.9982014388489,02 Upper-Moderate Priority,64 - 79,0.241255329141383,9827.76218224186,10376.8026633467,6725828.02250201
807,Desert Palms Park,2,BlockApportionment:US.BlockGroups,1,16,23.86,352,250,335,55.68,29.55,14.77,7.14,16,2.49621212121212,9.08394644062232,0.242018504892803,1454.4342390509,1.2,18,8.91605355937768,51.133625352007,0.256968545675077,86.8602666582005,25.3731343283582,03 Low-Moderate Priority,79 - 89,0.0934438671583391,3766.96738592317,7624.97148797446,2605255.34300472
808,St. Mary's Medical Park,1,BlockApportionment:US.BlockGroups,1,211,0,0,0,0,0,0,0,0,211,5.54098360655738,8.63153310153425,0.16585950842738,0,1.2,18,9.36846689846575,,,,,,,0.0640387142269214,0,5709.50738673429,1785268.01887152
809,Rosemont East,6,BlockApportionment:US.BlockGroups,1,64,41.25,240,150,171,67.08,18.33,15,7.32,64,3.67777777777778,15.5898307713082,0.15659057231313,1532.65931949005,1.2,18,2.4101692286918,13.8223362560716,0.326718787740077,95.4839830546806,12.280701754386,04 Low Priority,89 - 99,0.0604599579852236,3969.56941416757,8003.31089089465,1685585.96853806
810,Business Park of the Desert,5,BlockApportionment:US.BlockGroups,1,138,0,0,0,0,0,0,0,0,138,5.15391705069124,4.28343173457367,0.966736945354232,0,1.2,18,13.7165682654263,,,,,,,0.37325922139195,0,13187.5360938703,10406048.8790389
811,Miraflores Estates,1,BlockApportionment:US.BlockGroups,1,219,57.45,141,116,140,56.03,26.24,17.73,8.82,219,4.37554585152838,16.3893127164812,0.206979411381473,681.227176456359,1.2,18,1.6106872835188,9.23730208283325,0.364482263687368,96.6331672264849,17.1428571428571,04 Low Priority,89 - 99,0.0799151975185549,1764.37028723182,6181.80397914525,2227842.04753641
812,The Crossing,1,BlockApportionment:US.BlockGroups,1,184,77.78,9,2,6,55.56,11.11,33.33,33.33,184,5.84362139917695,2.95206374412832,0.642672084836132,14.0040313129437,1.2,18,15.0479362558717,86.3000126349996,0.69565833730696,,66.6666666666667,,,0.248137079222188,36.2702745926222,10480.5120373306,6827026.93063187
813,Rincon - University,6,BlockApportionment:US.BlockGroups,1,418,61.54,65,31,73,72.31,10.77,18.46,16.22,418,2.20540540540541,3.11624060663567,0.173324355915258,375.019423304708,1.2,18,14.8837593933643,85.3584572570497,0.497392659813747,,57.5342465753425,,,0.0669209079555412,971.295847378261,5542.36444534102,1865709.59495867
814,West University,6,BlockApportionment:US.BlockGroups,1,62,35.16,4641,952,2335,92.05,3.25,4.68,17.78,62,4.9025069637883,14.2461065014383,1.29086830722965,3595.25442991169,1,15,0.7538934985617,4.32358413439796,0.582127359520209,97.4831233841795,59.2291220556745,04 Low Priority,89 - 99,0.498407039880111,9311.66622589513,15396.1833632083,13864393.9235714
815,Barrio Centro,5,BlockApportionment:US.BlockGroups,1,7,80.84,1122,615,1255,65.24,13.46,21.3,18.72,7,5.34743202416918,8.63141994234669,0.591352440547677,1897.34568265393,1.2,18,9.36858005765331,53.7288677729484,0.595314977569692,68.0144002869023,50.996015936255,02 Upper-Moderate Priority,64 - 79,0.228322453784259,4914.10275863701,10655.4356201987,6368153.47240718
816,McCormick,3,BlockApportionment:US.BlockGroups,1,291,41.51,1561,395,1331,62.27,23.83,13.9,12.65,291,3.36346863468635,12.4281448946604,0.500053358110773,3121.66686750697,1,15,2.5718551053396,14.7496058138597,0.464007488394515,93.1560724515018,70.3230653643877,04 Low Priority,89 - 99,0.193071680978164,8085.08007021778,9374.74744422194,5382297.43740305
817,Roberts,6,BlockApportionment:US.BlockGroups,1,304,80.35,2316,763,2546,62.69,7.82,29.49,25.37,304,5.27718724448078,9.48548681215944,1.09618549890007,2112.78109619577,1,15,5.51451318784056,31.625769121717,0.66663389042823,78.9171904926048,70.0314218381775,02 Upper-Moderate Priority,64 - 79,0.423239587342684,5472.07791818586,15921.1874358737,11790264.7532367
818,Valencia Reserve,5,BlockApportionment:US.BlockGroups,1,137,69.82,1130,780,1041,68.67,5.4,25.93,11.57,137,6.42895442359249,5.8325275182535,0.67787804366189,1666.96651494383,1.2,18,12.1674724817465,69.780534091577,0.510881446364983,64.3504198151741,25.0720461095101,02 Upper-Moderate Priority,64 - 79,0.261730175920355,4317.42345347241,21472.3964516645,28027495.7249022
819,La Granada,2,BlockApportionment:US.BlockGroups,1,98,26.25,80,33,38,47.5,40,12.5,12.5,98,0.964285714285714,4.20284808305172,0.022280723131519,3590.54773616524,1,15,10.7971519169483,61.9217367093154,0.205322004482794,,13.1578947368421,,,0.00860263529608305,9299.47594505437,2805.05957588619,239837.36268385
820,Las Nubes,1,BlockApportionment:US.BlockGroups,1,249,47.34,169,129,150,55.03,27.81,17.16,8.33,249,8.93023255813953,3.11392406995,0.271884335246063,621.587852227861,1.2,18,14.88607593005,85.3717426100607,0.445952733919739,61.9282379835512,14,01 High Priority,0 - 64,0.104975128726014,1609.90514659041,7840.0003607944,2925943.80536164
821,Brichta,1,BlockApportionment:US.BlockGroups,1,228,74.45,497,277,526,62.17,15.49,22.33,15.93,228,4.64854368932039,11.6777461324812,0.46746225602921,1063.18744153099,1.2,18,6.3222538675188,36.258167191242,0.531453092080693,80.7304849330357,47.3384030418251,03 Low-Moderate Priority,79 - 89,0.180488186113445,2753.64283226611,9953.16377182298,5031621.62744459
822,Colinas De Oro,1,BlockApportionment:US.BlockGroups,1,231,74.38,281,156,297,62.28,15.66,22.42,15.69,231,5.20338983050847,7.71641742654016,0.158893579353171,1768.47926230817,1.2,18,10.2835825734598,58.9764131726934,0.544416642245043,67.8922591688659,47.4747474747475,02 Upper-Moderate Priority,64 - 79,0.0613491539744301,4580.34026218387,8702.24347582936,1710275.54245692
823,Morris K Udall,2,BlockApportionment:US.BlockGroups,1,453,31.31,329,245,311,53.19,33.13,13.68,12.85,453,5.3154533844189,4.83774388244274,0.717401792005269,458.599356269218,1.2,18,13.1622561175573,75.4856247352235,0.360711768854233,72.7714467786907,21.2218649517685,02 Upper-Moderate Priority,64 - 79,0.276990380471985,1187.76687998837,11126.4562079493,7722442.7145854
824,Western Hills,5,BlockApportionment:US.BlockGroups,0,177,0,0,0,0,0,0,0,0,177,2.35135135135135,1.67501042379932,0.0332559542817603,0,1.2,18,16.3249895762007,,,,,,,0.0128401957341305,0,2396.5327963954,357967.921560731
825,Centre Park,2,BlockApportionment:US.BlockGroups,1,113,26.19,126,84,139,47.62,42.86,9.52,17.02,113,5.4952380952381,6.98792800897175,0.0992210527307732,1269.89178740009,1.2,18,11.0120719910283,63.1543047368003,0.403987033063728,74.4864798041775,39.568345323741,02 Upper-Moderate Priority,64 - 79,0.0383094626371854,3289.004630352,4325.63221367089,1068070.53398626
826,A Mountain,1,BlockApportionment:US.BlockGroups,1,192,91.94,3497,1782,3157,63.71,7.38,28.91,23.31,192,6.68512658227848,6.14665517224755,2.28466061220787,1530.6430991606,1.2,18,11.8533448277524,67.9790099458248,0.658027245212434,55.2679593530803,43.5540069686411,01 High Priority,0 - 64,0.882112394024966,3964.34742747876,20391.3058017113,24591455.9649406
827,University Villa,1,BlockApportionment:US.BlockGroups,0,83,0,0,0,0,0,0,0,0,83,6.53684210526316,9.28191188788587,0.165894128651952,0,1.2,18,8.71808811211413,,,,,,,0.0640520811703455,0,5535.66887551816,1785623.50086853
828,Northeast Center,2,BlockApportionment:US.BlockGroups,1,379,42.02,188,72,197,59.57,27.13,13.3,28.57,379,5.125,7.86839183248915,0.0461075204026394,4077.42594609876,0.8,12,4.13160816751085,23.694799804852,0.58204954066838,86.2084526573567,63.4517766497462,03 Low-Moderate Priority,79 - 89,0.0178022131547485,10560.4847198369,2980.87697985978,494959.321976076
829,Sunset Shadows,1,BlockApportionment:US.BlockGroups,1,86,61.68,368,254,353,64.4,17.12,18.21,13.33,86,7.17,11.563991157419,0.182468824136476,2016.78287642582,1,15,3.436008842581,19.7055331366788,0.517977747003763,89.7929723423551,28.0453257790368,04 Low Priority,89 - 99,0.0704516068749673,5223.44367039209,7671.05167835247,1964027.79030395
830,Rose,1,BlockApportionment:US.BlockGroups,1,169,96.62,2189,1083,2203,53.81,23.12,23.12,12.69,169,5.94291907514451,7.66383266037706,1.25715743312958,1741.2298112502,1.2,18,10.3361673396229,59.2779871498236,0.572456809595777,66.0659125969525,50.8397639582388,02 Upper-Moderate Priority,64 - 79,0.485391198622063,4509.7645079148,15708.2493953497,13567352.3196187
831,Kino Gateway,5,BlockApportionment:US.BlockGroups,1,166,83.2,863,339,800,60.25,10.43,29.32,15.77,166,5.00967221923697,3.66293968799368,3.35096504259223,257.537750776535,1.2,18,14.3370603120063,82.223134457531,0.573961372372946,52.8070969059502,57.625,01 High Priority,0 - 64,1.29381483631293,667.019712387399,31767.0945026521,36068362.7484155
832,Grant and Craycroft Shopping Center,2,BlockApportionment:US.BlockGroups,1,382,41.94,434,172,469,59.45,27.19,13.36,28.57,382,5.82857142857143,7.76641283305871,0.117726891040913,3686.49843856978,1,15,7.23358716694129,41.4846696110783,0.598935562686574,75.1533560636222,63.3262260127932,02 Upper-Moderate Priority,64 - 79,0.0454546067553436,9547.98712341691,7204.08748244477,1264011.45790584
833,Fairgrounds,5,BlockApportionment:US.BlockGroups,1,167,96.29,2318,623,2121,58.15,13.68,28.13,21.73,167,5.23019431988042,5.31095071116986,1.81616834131622,1276.31340513297,1.2,18,12.6890492888301,72.7717804841761,0.663744035239139,51.6981647698961,70.6270627062706,01 High Priority,0 - 64,0.701226516949632,3305.63654392793,18015.4594632955,19549192.9131591
834,Broadway East,2,BlockApportionment:US.BlockGroups,1,431,29.9,2197,1449,1928,58.99,24.03,16.98,11.96,431,3.23799725651577,8.85739516521693,1.30203069928035,1687.36420824356,1.2,18,9.14260483478307,52.432898395002,0.32495449840136,82.9616938023227,24.844398340249,03 Low-Moderate Priority,79 - 89,0.502716863546127,4370.25323658834,15878.6768801616,14015949.1232273
835,Holiday Isle,1,BlockApportionment:US.BlockGroups,1,172,74.27,1827,559,1671,45.54,32.18,22.28,7.89,172,4.42967542503864,8.03535626029929,0.576203574544291,3170.75436653607,1,15,6.96464373970071,39.942277300644,0.471429356995761,81.170037895211,66.5469778575703,03 Low-Moderate Priority,79 - 89,0.222473443920154,8212.21610906383,9921.36188898897,6202089.66293472
836,Desert Vista,5,BlockApportionment:US.BlockGroups,1,135,81.16,1598,593,1566,60.33,7.51,32.17,17.39,135,6.41454202077432,5.53293261815868,0.952753100153949,1677.24460801208,1.2,18,12.4670673818413,71.4987127988715,0.624928550764951,55.3184130290418,62.1328224776501,01 High Priority,0 - 64,0.367860028575614,4344.04359230764,19437.0490302816,10216787.6401193
837,Tucson Airport Authority,5,BlockApportionment:US.BlockGroups,1,144,70.59,34,0,0,67.65,5.88,26.47,13.33,144,6.16464863641507,2.46897709025056,7.97002925650488,4.2659818309011,1.2,18,15.5310229097494,89.070517747764,0.458773069853611,,0,,,3.07724549998078,11.048842219515,48286.6463794332,87066389.0015522
838,Cloverleaf Addition,6,BlockApportionment:US.BlockGroups,1,388,30.32,188,90,152,53.72,32.98,13.3,12.66,388,5.83236994219653,12.9245571132837,0.163551996622024,1149.48153420882,1.2,18,5.0754428867163,29.1076980792581,0.414738829225682,87.9279073771539,40.7894736842105,03 Low-Moderate Priority,79 - 89,0.0631477789377633,2977.14350627102,5328.06780466636,1760524.54258674
839,National City Northwest,1,BlockApportionment:US.BlockGroups,1,168,97.44,2145,604,1623,57.16,12.91,29.98,19.77,168,5.8027989821883,7.07607938138084,0.702155193491909,3054.88020295433,1,15,7.92392061861916,45.4437364617846,0.648723124505446,70.519597293309,62.784966112138,02 Upper-Moderate Priority,64 - 79,0.271103635873978,7912.10340313214,11647.0168845482,8352674.37290631
840,Julian Wash Archaeological,1,BlockApportionment:US.BlockGroups,1,90,86.67,15,4,10,60,13.33,33.33,33.33,90,6.02185792349727,3.04977817161707,0.158064083384512,94.8982189933085,1.2,18,14.9502218283829,85.7396197556362,0.716142455924216,,60,,,0.0610288837906554,245.785258853067,5368.16965355207,1663538.54234721
841,River View Estates,3,BlockApportionment:US.BlockGroups,1,276,24.7,247,213,244,44.94,44.13,10.93,12.31,276,3.93610223642173,8.94014313829204,0.281210623593073,878.345194943355,1.2,18,9.05985686170796,51.9583382293769,0.267351356490088,86.1088677934053,12.7049180327869,03 Low-Moderate Priority,79 - 89,0.108576028788478,2274.90361137809,9715.17952990049,3030684.58090162
842,Panorama Estates,1,BlockApportionment:US.BlockGroups,1,198,71.43,98,53,83,63.27,23.47,14.29,11.67,198,6.72985781990521,11.988032540512,0.19326647065714,507.071918200724,1.2,18,6.011967459488,34.4786726161584,0.530870700630616,,36.144578313253,,,0.0746206015041443,1313.3102390572,7271.78406359682,2080274.6335334
843,Sam Hughes,6,BlockApportionment:US.BlockGroups,1,50,28.64,4776,2578,4506,67.99,20.75,11.26,12.23,50,3.14217032967033,19.105129179935,2.62125220696349,1822.02993947409,1.2,18,0,0,0.386616131444047,100,42.7873945849978,04 Low Priority,99 - 100,1.01207113532419,4719.03587930125,21250.0622893135,28214464.7038572
844,Corbett,6,BlockApportionment:US.BlockGroups,1,335,61.66,6473,2937,6049,61.89,13.26,24.86,15.54,335,6.85120274914089,7.42136563378379,2.64175965643798,2450.26075109644,1,15,7.57863436621621,43.4635175508068,0.566983447780178,75.3569049663893,51.4465200859646,02 Upper-Moderate Priority,64 - 79,1.0199891058341,6346.14621173498,21249.3023267177,28425078.9557813
845,Oak Flower,6,BlockApportionment:US.BlockGroups,1,42,50.3,2503,791,2289,67.44,13.9,18.66,17.27,42,5.11111111111111,12.8225484641645,0.812588451693335,3080.28005417017,1,15,2.1774515358355,12.4876987687517,0.557409633445266,93.0392364067352,65.4434250764526,04 Low Priority,89 - 99,0.313742155246017,7977.88871577458,11932.7710731415,8750471.06231464
846,El Cortez,3,BlockApportionment:US.BlockGroups,1,255,77.11,463,34,413,68.03,11.02,21.17,19.92,255,6.11979166666667,10.6373357219956,0.177084229216451,2614.5750078855,1,15,4.3626642780044,25.0199081064775,0.711322760117998,82.2027699078018,91.7675544794189,03 Low-Moderate Priority,79 - 89,0.0683726031531127,6771.71818313198,5571.71692743255,1906116.39323124
847,Alvernon and 29th,6,BlockApportionment:US.BlockGroups,1,303,80.05,436,90,358,64.22,8.03,27.75,14.68,303,5.32283464566929,2.76885201295674,0.124425136557277,3504.11510136696,1,15,12.2311479870433,70.1457135300206,0.617954318981034,56.6531533661174,74.8603351955307,01 High Priority,0 - 64,0.0480408138083875,9075.61644852648,8044.01339571593,1345367.80809872
848,Gilbert,5,BlockApportionment:US.BlockGroups,1,152,83.33,6,2,6,66.67,0,33.33,33.33,152,2.11640211640212,3.80743208839989,0.347763175340861,17.2531205873626,1.2,18,14.1925679116001,81.3944695981986,0.645104810849063,,66.6666666666667,,,0.134272112678051,44.6853771816818,8149.84641225684,3743310.36485793
849,Silver Spur,1,BlockApportionment:US.BlockGroups,1,74,62.5,56,39,58,67.86,16.07,16.07,11.43,74,7.38860103626943,10.6807166003454,0.174107912146125,321.639604482767,1.2,18,7.3192833996546,41.9761380649698,0.53391977060451,,32.7586206896552,,,0.067223440707575,833.042751316502,6038.41148024804,1874752.497098
850,Tanque Verde Creek,2,BlockApportionment:US.BlockGroups,1,347,33,1209,155,206,59.14,22.75,18.11,7.28,347,3.87758945386064,14.4733524999012,0.47301129951704,2555.96431043916,1,15,0.5266475000988,3.02032685013421,0.319371019384349,99.0353951349987,24.7572815533981,04 Low Priority,99 - 100,0.18263068378207,6619.91717362608,13836.3816373692,5179588.65303053
851,Casa De Carlos,2,BlockApportionment:US.BlockGroups,1,297,31.88,298,196,313,56.04,22.82,21.14,12.65,297,3.81818181818182,12.8496497129605,0.304788266644855,977.727926604324,1.2,18,5.1503502870395,29.537292508981,0.366465272704721,89.1756080457372,37.3801916932907,04 Low Priority,89 - 99,0.117679407665403,2532.30370471698,7955.38403376772,3282090.47070301
852,Hiawatha Hills and Teresa Terrace,1,BlockApportionment:US.BlockGroups,1,246,62.5,64,45,67,67.19,17.19,17.19,10,246,5.74427480916031,14.2306222472235,0.229082118620523,279.375799322062,1.2,18,3.7693777527765,21.6174060123206,0.482297990291465,,32.8358208955224,,,0.0884491004944354,723.579998465066,7414.1869891319,2461172.88019184
853,Harrison Estates,2,BlockApportionment:US.BlockGroups,1,123,30.58,278,194,232,58.99,24.1,17.27,10.06,123,4.74794520547945,10.5686172280864,0.325004335166317,855.373205584279,1.2,18,7.4313827719136,42.619028696471,0.334374448637698,85.7492857781433,16.3793103448276,03 Low-Moderate Priority,79 - 89,0.125484875359883,2215.4064320717,7937.44047774345,3498584.46020142
854,Maryland Hills,3,BlockApportionment:US.BlockGroups,1,271,40,30,17,26,63.33,20,16.67,12.5,271,5.05379746835443,12.8260125327024,0.279423906460523,107.363755592753,1.2,18,5.1739874672976,29.6728518920249,0.427750226794416,,34.6153846153846,,,0.107886173446575,278.070850430672,11807.861567554,3013756.65947181
855,Rancho Mirage,5,BlockApportionment:US.BlockGroups,0,158,0,0,0,0,0,0,0,0,158,4.79230769230769,10.3583733453458,0.108627448656103,0,1.2,18,7.6416266546542,,,,,,,0.0419412924085801,0,4920.49374965429,1169256.94761156
856,Barrio San Antonio,5,BlockApportionment:US.BlockGroups,1,8,51.31,343,156,266,69.39,18.66,12.24,7.56,8,4.36468330134357,8.33482555411148,0.468538511719118,732.063622137477,1.2,18,9.66517444588852,55.4298385251457,0.435524481327725,75.8589483262564,41.3533834586466,02 Upper-Moderate Priority,64 - 79,0.180903730758296,1896.03607710158,10917.0865998524,5043320.91020963
